ID;Name;Sex;Age;Country;Sport;Games_Type;Year;Has_Medal;Height_cm;Weight_kg
ATH-07261;Jessica Liu;Female;39;Armenia;Taekwondo;Summer;2000;1;167.4;71.8
ATH-07262;Gunel Shevchenko;Female;34;Mongolia;Basketball;Summer;2016;0;209.6;103.4
ATH-07263;Jiri Liu;Male;17;Australia;Tennis;Summer;1896;0;167.8;59.0
ATH-07264;Mariam Anderson;Female;16;Australia;Bobsled;Winter;1956;0;195.7;107.8
ATH-07265;Kenji Alves;Male;40;India;Volleyball;Summer;2020;0;197.8;65.8
ATH-07266;Susan Kumar;Female;15;Italy;Volleyball;Summer;2016;1;177.0;70.3
ATH-07267;Radek Jackson;Male;28;Belarus;Judo;Summer;2000;0;186.7;71.5
ATH-07268;Nataliya Garcia;Female;21;Iran;Diving;Summer;2008;0;166.1;62.1
ATH-07269;Jiajun Adeyemi;Male;34;Ukraine;Tennis;Summer;2016;0;183.6;61.4
ATH-07270;Hakki Tanaka;Male;27;Portugal;Curling;Winter;1956;0;178.8;101.7
ATH-07271;Sergei Gupta;Male;35;Denmark;Alpine Skiing;Winter;1936;0;181.7;64.9
ATH-07272;Tomasz Müller;Male;30;Azerbaijan;Archery;Summer;1996;1;168.8;77.1
ATH-07273;Marian Mwangi;Male;23;Denmark;Rowing;Summer;2020;0;178.0;66.2
ATH-07274;Agnieszka Li;Female;35;Japan;Archery;Summer;2004;0;164.8;91.4
ATH-07275;Christine Yoon;Female;33;Malaysia;Ice Hockey;Winter;1964;0;194.2;90.0
ATH-07276;Magdalena Nikitin;Female;24;India;Triathlon;Summer;2008;0;194.3;81.7
ATH-07277;Hyun-soo Kovalev;Male;41;Germany;Boxing;Summer;1908;0;164.1;73.8
ATH-07278;Sota Kim;Male;41;India;Athletics;Summer;1900;0;189.9;66.1
ATH-07279;Elmar Kwon;Male;20;Egypt;Ice Hockey;Winter;1980;0;191.3;105.6
ATH-07280;James Kipchoge;Male;29;Thailand;Skeleton;Winter;1988;0;184.5;78.0
ATH-07281;Ashley Wiśniewski;Female;17;Cuba;Curling;Winter;1928;0;166.3;80.1
ATH-07282;Mariam Singh;Female;17;Belgium;Weightlifting;Summer;2012;0;190.0;128.9
ATH-07283;Meseret Popov;Female;29;Singapore;Short Track Speed Skating;Winter;1948;0;181.6;54.1
ATH-07284;Ramil Makarov;Male;17;Venezuela;Cross-Country Skiing;Winter;2002;0;181.4;55.4
ATH-07285;Mohammed Gonzalez;Male;21;France;Athletics;Summer;2012;0;188.6;91.8
ATH-07286;Shota Kaminski;Male;35;Switzerland;Shooting;Summer;1912;0;172.9;88.4
ATH-07287;Sergei Martinez;Male;37;Sweden;Volleyball;Summer;1904;1;193.6;70.6
ATH-07288;Andrew Grigoryan;Male;31;Armenia;Volleyball;Summer;2000;0;191.3;67.3
ATH-07289;Abebe Schneider;Male;28;France;Short Track Speed Skating;Winter;1964;0;185.0;78.8
ATH-07290;Enkhjargal Dubois;Female;21;Georgia;Cycling;Summer;2008;0;192.5;76.8
ATH-07291;Julien Hernandez;Male;41;United States;Ski Jumping;Winter;1960;0;186.4;52.0
ATH-07292;Robert Tashkentov;Male;18;North Korea;Boxing;Summer;1996;0;173.8;90.7
ATH-07293;Svetlana Oliveira;Female;36;Italy;Judo;Summer;2020;0;168.2;62.7
ATH-07294;Magnus Melnyk;Male;40;Hong Kong;Shooting;Summer;2016;0;163.0;82.2
ATH-07295;Sandrine Wang;Female;21;Hungary;Figure Skating;Winter;1960;0;183.7;47.3
ATH-07296;Gunel Njoroge;Female;19;Germany;Weightlifting;Summer;1908;0;170.0;97.2
ATH-07297;George Robinson;Male;18;Netherlands;Curling;Winter;1976;0;189.5;97.8
ATH-07298;Guram Sargsyan;Male;30;Greece;Tennis;Summer;1912;0;199.8;77.2
ATH-07299;Rui Hernandez;Male;30;Australia;Alpine Skiing;Winter;1988;0;165.2;76.0
ATH-07300;Camelia Moore;Female;17;France;Ice Hockey;Winter;1924;0;194.0;83.3
ATH-07301;Guram Enkhtaivan;Male;19;Great Britain;Canoe/Kayak;Summer;1900;1;195.9;79.4
ATH-07302;Miho Amiranashvili;Female;42;Finland;Swimming;Summer;2012;1;192.3;60.2
ATH-07303;Lasha Alekseyev;Male;30;Italy;Archery;Summer;1900;0;192.2;73.4
ATH-07304;Sifan Singh;Female;35;France;Athletics;Summer;1912;1;201.7;90.4
ATH-07305;Natalya Sargsyan;Female;18;South Africa;Gymnastics (Artistic);Summer;1906;0;173.0;56.9
ATH-07306;Mary Schmidt;Female;21;Austria;Football (Soccer);Summer;1908;0;166.2;76.6
ATH-07307;Christine Li;Female;23;Hong Kong;Short Track Speed Skating;Winter;1980;1;170.0;75.6
ATH-07308;Camelia Dupont;Female;37;Kenya;Weightlifting;Summer;2008;0;167.3;99.2
ATH-07309;Marian Rusu;Male;40;Georgia;Alpine Skiing;Winter;2002;0;165.8;82.3
ATH-07310;Ashley Lochte;Female;23;Belgium;Canoe/Kayak;Summer;1908;0;182.7;67.4
ATH-07311;Nigar Hasanov;Female;34;Romania;Basketball;Summer;2000;0;177.5;71.9
ATH-07312;Arjun Njoroge;Male;33;Germany;Luge;Winter;1988;0;168.5;99.6
ATH-07313;Meseret Oliveira;Female;29;Egypt;Cross-Country Skiing;Winter;1992;0;164.2;60.8
ATH-07314;Anahit Yuldashev;Female;16;Spain;Figure Skating;Winter;1928;0;155.4;59.8
ATH-07315;Yuki Kwon;Male;32;Belgium;Gymnastics (Artistic);Summer;1900;0;158.4;74.3
ATH-07316;Dmitri Thomas;Male;30;India;Archery;Summer;1920;0;182.8;70.5
ATH-07317;Sofia Dinu;Female;22;Venezuela;Cycling;Summer;2024;0;172.7;74.6
ATH-07318;Anthony Bekele;Male;24;Soviet Union;Curling;Winter;1994;1;192.1;96.5
ATH-07319;Alexandra Adeyemi;Female;16;Georgia;Swimming;Summer;2000;0;181.6;70.4
ATH-07320;Thomas Patel;Male;31;South Korea;Freestyle Skiing;Winter;1988;0;174.6;70.2
ATH-07321;Valentina Popov;Female;32;Croatia;Football (Soccer);Summer;2008;0;185.4;77.2
ATH-07322;Aurelie Moore;Female;18;Norway;Boxing;Summer;2012;1;173.3;70.2
ATH-07323;Betty Ionescu;Female;33;Chinese Taipei;Basketball;Summer;1996;1;185.9;73.5
ATH-07324;Ivan Bolt;Male;19;Germany;Athletics;Summer;1896;0;190.6;74.9
ATH-07325;David Volkov;Male;25;Singapore;Speed Skating;Winter;1992;0;175.6;92.2
ATH-07326;Brian Harris;Male;16;Belgium;Volleyball;Summer;1906;0;196.6;97.6
ATH-07327;Aysel Gantulga;Female;38;Spain;Biathlon;Winter;1924;0;163.2;78.1
ATH-07328;Monika Ito;Female;27;Switzerland;Freestyle Skiing;Winter;1948;0;189.6;80.0
ATH-07329;Nataliya Martin;Female;16;United States;Canoe/Kayak;Summer;2004;0;167.9;65.0
ATH-07330;Magdalena Dupont;Female;29;Croatia;Diving;Summer;2024;0;170.2;67.3
ATH-07331;Julien Tashkentov;Male;30;Singapore;Speed Skating;Winter;1988;0;166.2;82.7
ATH-07332;Xia Tanaka;Female;33;Georgia;Taekwondo;Summer;1996;0;169.6;94.2
ATH-07333;Usukhbayar Yuldashev;Male;17;Denmark;Biathlon;Winter;1984;1;177.0;58.6
ATH-07334;Katarzyna Johnson;Female;33;Hungary;Rowing;Summer;1908;0;195.8;104.7
ATH-07335;Giorgi Gheorghe;Male;38;Cuba;Speed Skating;Winter;1972;0;181.8;64.0
ATH-07336;Halyna Zhao;Female;28;Japan;Ice Hockey;Winter;1948;0;190.8;79.6
ATH-07337;Nancy Petrosyan;Female;30;Egypt;Short Track Speed Skating;Winter;1924;0;182.9;75.3
ATH-07338;Gabriela Wu;Female;24;North Korea;Short Track Speed Skating;Winter;1984;0;159.9;79.9
ATH-07339;Asha Davaadorj;Female;37;United States;Skeleton;Winter;2002;0;173.8;68.6
ATH-07340;Yohan Anderson;Male;31;Belgium;Alpine Skiing;Winter;1956;1;177.5;81.3
ATH-07341;Shota Lopez;Male;21;Japan;Ski Jumping;Winter;1988;1;174.2;49.2
ATH-07342;Katarzyna Weber;Female;28;Uzbekistan;Basketball;Summer;2020;0;202.3;83.7
ATH-07343;Ramil Silva;Male;37;Malaysia;Athletics;Summer;2024;0;197.0;67.6
ATH-07344;Mihai Aliyev;Male;18;Belgium;Wrestling;Summer;1920;0;173.1;116.4
ATH-07345;Rahul Melnyk;Male;24;India;Skeleton;Winter;1956;0;174.1;78.2
ATH-07346;Giulia Rossi;Female;20;Malaysia;Diving;Summer;2008;0;158.2;76.9
ATH-07347;Monika Müller;Female;38;Great Britain;Figure Skating;Winter;2010;0;171.9;66.2
ATH-07348;Luis Kuznetsov;Male;34;Venezuela;Bobsled;Winter;1964;0;186.9;112.2
ATH-07349;Miho Shah;Female;35;Norway;Rowing;Summer;2000;0;197.3;89.0
ATH-07350;Sota Thomas;Male;26;Hungary;Curling;Winter;1936;1;185.7;65.7
ATH-07351;Hassan Ferrari;Male;36;Pakistan;Cross-Country Skiing;Winter;1956;0;169.4;72.6
ATH-07352;Darya Ito;Female;32;Brazil;Freestyle Skiing;Winter;1924;0;164.2;71.1
ATH-07353;Lilit Navruzov;Female;25;China;Ski Jumping;Winter;2006;0;163.8;56.4
ATH-07354;William Ferrari;Male;29;Spain;Figure Skating;Winter;1924;0;178.9;62.0
ATH-07355;Usain Gebrselassie;Male;26;Denmark;Ice Hockey;Winter;1928;1;176.2;88.2
ATH-07356;Zurab Gonzalez;Male;15;Canada;Basketball;Summer;2016;0;205.6;111.3
ATH-07357;Miho Makarov;Female;40;Finland;Fencing;Summer;1908;0;194.5;93.9
ATH-07358;Sandra Babayev;Female;42;Greece;Athletics;Summer;1896;0;198.4;75.2
ATH-07359;Alina Gonzalez;Female;35;India;Curling;Winter;1968;1;170.8;72.9
ATH-07360;Alexandra Kumar;Female;22;Germany;Tennis;Summer;2008;0;187.9;78.6
ATH-07361;Oksana Kumar;Female;29;Colombia;Luge;Winter;2002;0;166.7;95.4
ATH-07362;Luis Mirzayev;Male;23;South Korea;Basketball;Summer;2004;1;182.9;99.3
ATH-07363;Deepika Gebremariam;Female;41;Great Britain;Weightlifting;Summer;2008;0;187.6;69.6
ATH-07364;Lela Petrosyan;Female;29;Greece;Taekwondo;Summer;1896;0;190.4;54.5
ATH-07365;Gabriela Alves;Female;35;Jamaica;Volleyball;Summer;2016;0;197.1;98.2
ATH-07366;Isabelle Mammadov;Female;27;China;Basketball;Summer;2020;0;193.4;127.4
ATH-07367;Narantsetseg Silva;Female;26;North Korea;Taekwondo;Summer;2004;0;160.8;87.1
ATH-07368;Svetlana Patel;Female;16;Georgia;Diving;Summer;2020;0;158.6;57.0
ATH-07369;Vasyl Thomas;Male;20;Ethiopia;Ice Hockey;Winter;2018;0;173.7;81.6
ATH-07370;Ondrej Ito;Male;32;Canada;Skeleton;Winter;1998;1;171.2;97.6
ATH-07371;Olga Singh;Female;29;Hungary;Cycling;Summer;1908;0;171.2;78.9
ATH-07372;Magdalena Constantin;Female;40;Turkey;Triathlon;Summer;2012;0;180.6;64.1
ATH-07373;Enkhjargal Ferrari;Female;27;Chinese Taipei;Wrestling;Summer;2024;0;188.1;130.3
ATH-07374;Arjun Esposito;Male;39;Czech Republic;Gymnastics (Artistic);Summer;1996;0;171.9;66.5
ATH-07375;Constantin Harris;Male;25;Italy;Cross-Country Skiing;Winter;1924;0;180.0;57.5
ATH-07376;Christopher Nikitin;Male;21;Hungary;Taekwondo;Summer;1896;1;186.9;58.5
ATH-07377;Mark Williams;Male;24;Australia;Basketball;Summer;1912;0;200.1;97.3
ATH-07378;Barbara Shevchenko;Female;29;Australia;Swimming;Summer;1912;0;175.9;82.4
ATH-07379;Gabriela Hakobyan;Female;15;South Africa;Gymnastics (Artistic);Summer;1908;1;168.0;74.9
ATH-07380;Ekaterina Constantin;Female;24;Switzerland;Swimming;Summer;1908;0;190.7;92.2
ATH-07381;Kenji Anderson;Male;16;Kenya;Bobsled;Winter;1964;0;188.4;72.8
ATH-07382;Rahul Rossi;Male;20;Finland;Canoe/Kayak;Summer;1912;0;169.6;91.3
ATH-07383;Magnus Robinson;Male;26;Hungary;Shooting;Summer;1896;0;190.3;68.6
ATH-07384;Tigran Zhao;Male;27;United States;Diving;Summer;1920;0;175.0;72.3
ATH-07385;Isabelle Yang;Female;40;Sweden;Shooting;Summer;1896;0;169.4;62.6
ATH-07386;Giulia Tediashvili;Female;40;Denmark;Luge;Winter;1924;0;178.5;64.4
ATH-07387;Marco Silva;Male;33;Turkey;Alpine Skiing;Winter;1984;0;167.9;94.5
ATH-07388;Claire Clark;Female;22;Canada;Ice Hockey;Winter;1964;0;191.8;92.1
ATH-07389;Michael Suzuki;Male;37;Mongolia;Figure Skating;Winter;1968;0;159.9;57.7
ATH-07390;Valentina Müller;Female;41;New Zealand;Speed Skating;Winter;2022;0;171.0;83.7
ATH-07391;Usain Greco;Male;19;North Korea;Speed Skating;Winter;1992;1;191.3;79.8
ATH-07392;Giorgi Patel;Male;31;Bulgaria;Archery;Summer;1920;0;192.5;80.3
ATH-07393;Steven Phelps;Male;15;Singapore;Wrestling;Summer;2000;1;176.8;130.0
ATH-07394;Svetlana Bolt;Female;19;Uzbekistan;Wrestling;Summer;2012;0;176.8;120.8
ATH-07395;Katarzyna Watanabe;Female;29;Azerbaijan;Athletics;Summer;2012;0;199.5;63.2
ATH-07396;Dmitri Williams;Male;41;Greece;Shooting;Summer;1904;0;175.0;78.0
ATH-07397;Halyna Phelps;Female;41;Finland;Luge;Winter;1936;0;190.6;84.9
ATH-07398;Natsuki Kwon;Male;38;Egypt;Canoe/Kayak;Summer;2004;0;164.5;81.8
ATH-07399;Razvan Romano;Male;29;Cuba;Freestyle Skiing;Winter;1998;0;167.2;71.5
ATH-07400;Ramil Gantulga;Male;42;Venezuela;Athletics;Summer;2020;0;186.3;97.1
ATH-07401;Vahram Gebremariam;Male;23;Norway;Gymnastics (Artistic);Summer;1906;0;179.8;63.4
ATH-07402;Franz Harris;Male;23;Austria;Freestyle Skiing;Winter;2018;1;179.0;84.2
ATH-07403;Marta Shevchenko;Female;40;Armenia;Weightlifting;Summer;2012;0;176.5;127.0
ATH-07404;Irina Wanjiku;Female;24;Ethiopia;Gymnastics (Artistic);Summer;1996;0;178.4;62.0
ATH-07405;Faith Davaadorj;Female;34;France;Wrestling;Summer;2012;1;191.5;123.4
ATH-07406;Hakki Mammadov;Male;21;Canada;Figure Skating;Winter;1994;0;162.2;61.9
ATH-07407;Sergei Aliyev;Male;36;Colombia;Luge;Winter;2002;0;188.7;79.5
ATH-07408;Robert Enkhtaivan;Male;22;Germany;Curling;Winter;1994;0;194.2;96.6
ATH-07409;Akiko Sharma;Female;38;Kenya;Judo;Summer;2012;0;187.8;62.3
ATH-07410;Agnieszka Biles;Female;23;Thailand;Curling;Winter;2014;0;191.5;69.9
ATH-07411;Laure Wójcik;Female;21;India;Archery;Summer;2024;1;170.7;73.7
ATH-07412;Donna Volkov;Female;22;Belgium;Skeleton;Winter;2014;0;175.5;63.2
ATH-07413;Priya Rodriguez;Female;42;Canada;Triathlon;Summer;1920;0;174.6;75.2
ATH-07414;Mykola Karimov;Male;40;Austria;Taekwondo;Summer;1920;0;193.5;77.8
ATH-07415;Elmar Brown;Male;30;Denmark;Basketball;Summer;1906;1;215.0;80.3
ATH-07416;Kevin Weber;Male;32;Pakistan;Alpine Skiing;Winter;1998;0;188.0;74.9
ATH-07417;Sabina Alves;Female;15;Cuba;Diving;Summer;2012;1;180.7;65.9
ATH-07418;Nesta Martin;Male;30;Switzerland;Wrestling;Summer;1900;0;194.6;89.9
ATH-07419;Lasha Tanaka;Male;17;Switzerland;Athletics;Summer;1920;0;199.4;106.4
ATH-07420;Sofia Li;Female;40;Kazakhstan;Cross-Country Skiing;Winter;2010;1;191.3;77.0
ATH-07421;Ekaterina Ionescu;Female;19;Chinese Taipei;Ski Jumping;Winter;1998;0;180.2;67.4
ATH-07422;Sifan Sargsyan;Female;39;Portugal;Taekwondo;Summer;2020;1;179.2;49.2
ATH-07423;Rui Ferrari;Male;20;Belarus;Football (Soccer);Summer;2004;0;178.2;80.6
ATH-07424;Radek Kvinikadze;Male;17;Malaysia;Ice Hockey;Winter;2018;0;182.8;72.5
ATH-07425;Piotr Kowalski;Male;22;Hong Kong;Weightlifting;Summer;2012;0;179.4;65.6
ATH-07426;Alejandro Miller;Male;37;Netherlands;Football (Soccer);Summer;1906;0;184.4;66.1
ATH-07427;Elnur Wanjiku;Male;26;Brazil;Biathlon;Winter;1964;0;191.2;76.2
ATH-07428;Gabriela Njoroge;Female;22;South Africa;Luge;Winter;1948;0;172.9;72.7
ATH-07429;Yuki Hakobyan;Male;34;Nigeria;Ice Hockey;Winter;2018;0;172.1;84.6
ATH-07430;Antoine Kravchenko;Male;29;Italy;Judo;Summer;1920;0;194.3;81.3
ATH-07431;Elnur Yuldashev;Male;31;Kazakhstan;Ski Jumping;Winter;2018;0;185.6;57.3
ATH-07432;Kimberly Chikovani;Female;42;Greece;Swimming;Summer;2012;0;171.3;78.5
ATH-07433;Sofia Brown;Female;19;New Zealand;Short Track Speed Skating;Winter;1924;0;158.9;76.7
ATH-07434;Tsend-Ochir Shah;Male;27;France;Luge;Winter;1932;0;177.5;83.9
ATH-07435;Svetlana Popescu;Female;16;Turkey;Gymnastics (Artistic);Summer;1920;0;172.5;52.6
ATH-07436;Patricia Dibaba;Female;38;Thailand;Skeleton;Winter;1992;0;184.2;73.3
ATH-07437;Radek Ferrari;Male;18;Japan;Wrestling;Summer;1920;0;184.5;109.7
ATH-07438;George Kipchoge;Male;18;Great Britain;Diving;Summer;2016;1;176.5;70.0
ATH-07439;Tsend-Ochir Fraser-Pryce;Male;29;Hong Kong;Rowing;Summer;2004;0;187.3;85.3
ATH-07440;Bogdan Wilson;Male;36;Jamaica;Triathlon;Summer;2024;0;178.5;70.1
ATH-07441;Aurelie Zhao;Female;41;Serbia;Figure Skating;Winter;2010;0;187.6;77.1
ATH-07442;Anna Bekele;Female;29;Sweden;Luge;Winter;1994;0;170.7;81.4
ATH-07443;Natsuki Singh;Male;24;Italy;Shooting;Summer;2024;1;168.5;74.1
ATH-07444;Kamran Farah;Male;21;Greece;Archery;Summer;1896;1;182.4;92.1
ATH-07445;Maria Sharma;Female;33;Chinese Taipei;Gymnastics (Artistic);Summer;2012;1;173.0;51.8
ATH-07446;Charles Bolt;Male;40;Australia;Taekwondo;Summer;1904;0;178.3;92.2
ATH-07447;Camelia Bernard;Female;40;France;Ice Hockey;Winter;2002;1;188.7;74.8
ATH-07448;Charles Schmidt;Male;33;Sweden;Triathlon;Summer;2004;0;193.4;60.2
ATH-07449;Marco Hasanov;Male;41;Germany;Wrestling;Summer;2000;0;163.5;125.0
ATH-07450;Gunel Lee;Female;39;Kazakhstan;Freestyle Skiing;Winter;2018;1;161.2;83.7
ATH-07451;Lilit Patel;Female;22;North Korea;Wrestling;Summer;2020;1;177.5;84.4
ATH-07452;Nikolai Popov;Male;38;Japan;Ski Jumping;Winter;1932;1;187.1;63.8
ATH-07453;Hiroshi Njoroge;Male;17;Portugal;Gymnastics (Artistic);Summer;1996;0;174.2;69.0
ATH-07454;Zheng Davis;Male;36;Australia;Taekwondo;Summer;1900;1;181.3;64.5
ATH-07455;Meseret Oliveira;Female;24;Malaysia;Figure Skating;Winter;2018;0;180.7;52.1
ATH-07456;Sabina Ito;Female;27;Cuba;Fencing;Summer;1908;0;197.8;90.3
ATH-07457;Natalya Batjargal;Female;36;Switzerland;Canoe/Kayak;Summer;2000;0;179.6;68.4
ATH-07458;Camelia Robert;Female;23;Cuba;Diving;Summer;1920;0;173.2;79.9
ATH-07459;Hovhannes Cherono;Male;15;Turkey;Triathlon;Summer;2012;1;187.1;56.0
ATH-07460;Oksana Petrov;Female;17;Egypt;Curling;Winter;1984;0;183.7;85.8
ATH-07461;Sandra Liu;Female;36;Kazakhstan;Shooting;Summer;2012;0;186.0;67.3
ATH-07462;Giulia Nozadze;Female;29;Switzerland;Diving;Summer;1904;0;170.2;54.6
ATH-07463;Giorgi Wójcik;Male;35;Cuba;Diving;Summer;1996;0;156.0;51.2
ATH-07464;Mei Rossi;Female;36;Kazakhstan;Rowing;Summer;2000;0;178.5;77.4
ATH-07465;Brian Wójcik;Male;22;India;Wrestling;Summer;2016;1;180.5;95.6
ATH-07466;Natsuki Perez;Male;39;Japan;Archery;Summer;2012;0;172.5;93.1
ATH-07467;Xia Anderson;Female;31;Great Britain;Judo;Summer;1912;1;189.1;63.4
ATH-07468;Erik Mirzayev;Male;19;Colombia;Ski Jumping;Winter;1964;0;168.4;52.0
ATH-07469;Pierre Singh;Male;32;United States;Basketball;Summer;1906;0;198.4;92.1
ATH-07470;Mykola Bekele;Male;17;Poland;Bobsled;Winter;1960;0;192.6;117.6
ATH-07471;Vasyl Karimov;Male;28;Austria;Short Track Speed Skating;Winter;2018;0;180.1;74.2
ATH-07472;Miho Kipchoge;Female;36;South Africa;Curling;Winter;1964;0;172.9;86.4
ATH-07473;Hassan Constantin;Male;42;Venezuela;Judo;Summer;2008;0;192.4;71.4
ATH-07474;Razvan Mammadov;Male;15;France;Cycling;Summer;1912;1;187.8;61.2
ATH-07475;Leyla Martin;Female;39;Greece;Figure Skating;Winter;1968;1;167.0;62.4
ATH-07476;Svetlana Kowalczyk;Female;32;Canada;Freestyle Skiing;Winter;1992;0;189.5;66.0
ATH-07477;Laure Jones;Female;21;China;Luge;Winter;1952;1;180.5;69.1
ATH-07478;Lilit Davaadorj;Female;34;China;Triathlon;Summer;1996;0;192.9;66.9
ATH-07479;Nino Chikovani;Female;35;Poland;Short Track Speed Skating;Winter;1924;0;168.4;74.4
ATH-07480;John Johnson;Male;22;Bulgaria;Figure Skating;Winter;2006;1;165.0;56.4
ATH-07481;Jessica Costa;Female;30;Belgium;Judo;Summer;1904;0;168.2;65.4
ATH-07482;Oksana Han;Female;15;Bulgaria;Fencing;Summer;1896;0;195.9;59.2
ATH-07483;Sunita Robinson;Female;32;Bulgaria;Cross-Country Skiing;Winter;1936;1;192.4;79.2
ATH-07484;Dorothy Martin;Female;18;Turkey;Basketball;Summer;2024;0;176.3;116.8
ATH-07485;Karolina Ito;Female;17;Hungary;Ice Hockey;Winter;2006;0;197.4;75.0
ATH-07486;Dafne Njoroge;Female;27;Norway;Rowing;Summer;2000;0;175.9;104.9
ATH-07487;Sabina Ferreira;Female;16;Iran;Cross-Country Skiing;Winter;1964;0;173.8;60.8
ATH-07488;Elnur Kamau;Male;32;Hong Kong;Triathlon;Summer;2000;1;171.2;79.2
ATH-07489;Akiko Ionescu;Female;24;Argentina;Volleyball;Summer;2004;0;185.4;70.1
ATH-07490;Andrei Dubois;Male;27;Spain;Bobsled;Winter;1992;0;187.8;102.5
ATH-07491;Mei Mirzayev;Female;16;Bulgaria;Shooting;Summer;1896;0;184.8;57.0
ATH-07492;Fabio Oliveira;Male;41;Canada;Short Track Speed Skating;Winter;1998;0;177.7;69.5
ATH-07493;Carol Bekele;Female;41;Cuba;Basketball;Summer;1906;0;176.2;89.6
ATH-07494;Gunel Grigoryan;Female;35;Hong Kong;Cross-Country Skiing;Winter;1980;0;169.8;62.8
ATH-07495;Sarah Kwon;Female;19;Egypt;Rowing;Summer;2024;0;175.6;89.8
ATH-07496;Isabelle Mwangi;Female;19;China;Canoe/Kayak;Summer;2016;0;185.0;76.9
ATH-07497;Carina Patel;Female;19;Australia;Judo;Summer;2012;0;177.0;98.2
ATH-07498;Naoto Lochte;Male;40;Romania;Bobsled;Winter;1948;0;173.6;91.6
ATH-07499;Luca Suzuki;Male;39;Brazil;Ski Jumping;Winter;1968;0;165.7;54.2
ATH-07500;Sofia Kipchoge;Female;36;Egypt;Cross-Country Skiing;Winter;1948;0;169.2;59.9
ATH-07501;Akiko Johnson;Female;39;Hungary;Boxing;Summer;1904;1;181.7;77.5
ATH-07502;Ivan Han;Male;16;Russia;Weightlifting;Summer;2008;1;185.7;134.9
ATH-07503;William Kovalev;Male;20;United States;Canoe/Kayak;Summer;1896;0;165.1;69.0
ATH-07504;Jessica Grigoryan;Female;30;Sweden;Skeleton;Winter;1968;0;190.1;76.8
ATH-07505;Gantulga Amiranashvili;Male;20;Switzerland;Tennis;Summer;1896;0;193.3;64.5
ATH-07506;Krzysztof Rossi;Male;39;Belgium;Volleyball;Summer;2012;1;193.6;103.9
ATH-07507;Liang Robert;Male;33;United States;Archery;Summer;1904;0;177.8;59.2
ATH-07508;Sabina Oliveira;Female;41;Ethiopia;Cross-Country Skiing;Winter;1968;0;179.9;65.1
ATH-07509;Sifan Njoroge;Female;34;Germany;Boxing;Summer;1896;1;183.6;54.3
ATH-07510;John Garcia;Male;20;Greece;Gymnastics (Artistic);Summer;1908;1;146.1;42.7
ATH-07511;Haile Njoroge;Male;28;India;Rowing;Summer;1908;0;183.4;96.6
ATH-07512;Sun Karimov;Male;32;Australia;Cycling;Summer;1904;1;193.2;61.6
ATH-07513;Anna Mwangi;Female;28;Kenya;Ski Jumping;Winter;2010;0;170.1;69.6
ATH-07514;Henrik Ferreira;Male;23;Romania;Bobsled;Winter;1980;0;194.2;82.8
ATH-07515;Leyla Tashkentov;Female;24;New Zealand;Freestyle Skiing;Winter;1998;0;176.5;76.6
ATH-07516;Asha Kwon;Female;33;Argentina;Alpine Skiing;Winter;1980;0;182.0;92.2
ATH-07517;Karolina Nozadze;Female;26;South Africa;Athletics;Summer;2004;1;175.7;109.8
ATH-07518;Sakura Mwangi;Female;39;Bulgaria;Taekwondo;Summer;2024;0;161.8;70.3
ATH-07519;Yuna Park;Female;22;Finland;Freestyle Skiing;Winter;1960;0;173.2;64.2
ATH-07520;Hyun-soo Kvinikadze;Male;26;Cuba;Cycling;Summer;2000;0;176.1;76.1
ATH-07521;Radek Njoroge;Male;41;Denmark;Cross-Country Skiing;Winter;1984;0;189.2;84.0
ATH-07522;Zheng Hernandez;Male;40;Portugal;Ski Jumping;Winter;1928;0;171.3;61.3
ATH-07523;Nigar Petrov;Female;20;South Africa;Freestyle Skiing;Winter;1988;1;176.1;84.1
ATH-07524;Donna Johnson;Female;32;China;Bobsled;Winter;2002;0;181.2;109.1
ATH-07525;Claire Brown;Female;21;Australia;Triathlon;Summer;2008;0;180.2;79.9
ATH-07526;Mei Wilson;Female;25;Chinese Taipei;Skeleton;Winter;1994;0;174.2;68.5
ATH-07527;Sofia Ito;Female;16;South Africa;Cross-Country Skiing;Winter;1924;0;185.7;77.6
ATH-07528;Karolina Jones;Female;30;Germany;Gymnastics (Artistic);Summer;1904;0;174.4;48.4
ATH-07529;Lars Gheorghe;Male;33;Germany;Volleyball;Summer;2016;0;188.5;96.6
ATH-07530;Henrik Tadesse;Male;22;Italy;Tennis;Summer;1920;1;175.7;58.1
ATH-07531;Tigran Thomas;Male;18;Malaysia;Bobsled;Winter;2010;0;199.3;79.5
ATH-07532;Steven Chikovani;Male;24;India;Archery;Summer;1906;0;165.5;74.6
ATH-07533;Enkhjargal Robert;Female;25;Belgium;Archery;Summer;2016;0;172.3;62.0
ATH-07534;Priya Petrov;Female;36;Australia;Swimming;Summer;1896;0;183.2;67.1
ATH-07535;Laure Ito;Female;19;Colombia;Biathlon;Winter;2002;0;182.8;88.1
ATH-07536;Anna Alekseyev;Female;41;Argentina;Luge;Winter;1972;0;175.7;87.0
ATH-07537;Anthony Orlov;Male;19;Spain;Canoe/Kayak;Summer;1920;1;190.5;84.9
ATH-07538;Asha Kovalenko;Female;21;Sweden;Judo;Summer;1896;0;175.8;48.1
ATH-07539;Andrew Tanaka;Male;16;Norway;Weightlifting;Summer;1906;0;167.8;118.2
